was inducted posthumously in the	honours	2	1	300	2	2.0
was voted into the	honours	6	3	300	11	1.09090909091
also had been inducted into the	honours	1	1	300	1	1.0
became the maternal grandsire of	honours	1	1	300	1	1.0
entered as the	honours	1	1	300	1	1.0
is also an inductee in the	honours	1	1	300	1	1.0
notably sired the	honours	1	1	300	1	1.0
tied a then	honours	1	1	300	1	1.0
trained were inducted in the	honours	1	1	300	1	1.0
voluntarily withdrew from the	honours	1	1	300	1	1.0
was Inducted in	honours	1	1	300	1	1.0
was also an inaugural inductee into the	honours	1	1	300	1	1.0
was also the trainer of	honours	1	1	300	1	1.0
was an inaugural inductee to the new	honours	1	1	300	1	1.0
was given an end-of-year	honours	1	1	300	1	1.0
was inducted postmumously in the	honours	1	1	300	1	1.0
was ridden mainly by	honours	1	1	300	1	1.0
would also be a recipient of the	honours	1	1	300	1	1.0
was inducted into the	honours	132	38	300	507	0.904391155403
was the 118th running of the	horseRace	3	1	235	3	3.0
was the 136th running of the	horseRace	3	1	235	3	3.0
was the 137th running of the	horseRace	3	1	235	3	3.0
was the 110th running of the	horseRace	2	1	235	2	2.0
was the 119th running of the	horseRace	2	1	235	2	2.0
was the 120th running of the	horseRace	2	1	235	2	2.0
was the 121st running of the	horseRace	2	1	235	2	2.0
was the 122nd running of the	horseRace	2	1	235	2	2.0
was the 123rd running of the	horseRace	2	1	235	2	2.0
was the 124th running of the	horseRace	2	1	235	2	2.0
was the 125th running of the	horseRace	2	1	235	2	2.0
was the 126th running of the	horseRace	2	1	235	2	2.0
was the 127th running of the	horseRace	2	1	235	2	2.0
was the 128th running of the	horseRace	2	1	235	2	2.0
was the 129th running of the	horseRace	2	1	235	2	2.0
was the 130th running of the	horseRace	2	1	235	2	2.0
was the 131st running of the	horseRace	2	1	235	2	2.0
was the 132nd running of the	horseRace	2	1	235	2	2.0
was the 133rd running of the	horseRace	2	1	235	2	2.0
was the 134th running of the	horseRace	2	1	235	2	2.0
rode	horses	109	1	484	109	109.0
conditioned	horses	7	1	484	7	7.0
, who rode	horses	5	1	484	5	5.0
restrained	horses	5	1	484	5	5.0
saddled	horses	4	1	484	4	4.0
trained	horses	29	6	484	46	3.04710144928
, who had trained	horses	3	1	484	3	3.0
, who trained	horses	3	1	484	3	3.0
also rode	horses	3	1	484	3	3.0
partnered	horses	3	1	484	3	3.0
scratched	horses	3	1	484	3	3.0
was aboard	horses	3	1	484	3	3.0
, who had ridden	horses	2	1	484	2	2.0
again rode	horses	2	1	484	2	2.0
expressed the view that	horses	2	1	484	2	2.0
finished second aboard	horses	2	1	484	2	2.0
had ridden	horses	2	1	484	2	2.0
had trained	horses	2	1	484	2	2.0
ride	horses	2	1	484	2	2.0
rode the great	horses	2	1	484	2	2.0
were held in	hostCity	234	7	984	246	31.7979094077
held in	hostCity	430	14	984	495	26.6810966811
was held in	hostCity	209	11	984	250	15.884
will be held in	hostCity	17	2	984	18	8.02777777778
held in the	hostCity	6	2	984	7	2.57142857143
that was held in	hostCity	2	1	984	2	2.0
were hosted in	hostCity	2	1	984	2	2.0
was held at	hostCity	26	8	984	47	1.79787234043
are taking place in	hostCity	1	1	984	1	1.0
being played in	hostCity	1	1	984	1	1.0
both held in	hostCity	1	1	984	1	1.0
held later that year in	hostCity	1	1	984	1	1.0
hosted in	hostCity	1	1	984	1	1.0
hosting rights to	hostCity	1	1	984	1	1.0
opening ceremonies in	hostCity	1	1	984	1	1.0
should take place in	hostCity	1	1	984	1	1.0
was be held in	hostCity	1	1	984	1	1.0
were held on	hostCity	1	1	984	1	1.0
were hosted at	hostCity	1	1	984	1	1.0
were organized by the	hostCity	1	1	984	1	1.0
is presided by the	house	1	1	42	1	1.0
were summoned from the nearby	house	1	1	42	1	1.0
consists of the	house	6	3	42	24	0.5
the other being the	house	2	3	42	4	0.333333333333
consist of a	house	1	2	42	2	0.25
consists of a 45-member	house	1	2	42	2	0.25
consists of an 82-seat	house	1	2	42	2	0.25
consists of the 102-seat	house	1	2	42	2	0.25
dissolve the	house	1	2	42	2	0.25
following every	house	1	2	42	2	0.25
headed by a	house	1	2	42	2	0.25
is convoked at the	house	1	2	42	2	0.25
is patterned after the	house	1	2	42	2	0.25
that altered the judicial functions of the	house	1	2	42	2	0.25
was divided into a	house	1	2	42	2	0.25
was divided into the hereditary	house	1	2	42	2	0.25
was going through the	house	1	2	42	2	0.25
were introduced following the	house	1	2	42	2	0.25
consisting of a	house	2	4	42	6	0.166666666667
consisted of a	house	1	3	42	3	0.111111111111
was a body in the	houseType	1	1	10	1	1.0
went from a	houseType	1	1	10	1	1.0
is the	houseType	6	170	10	1279	0.000165570528446
was the	houseType	1	129	10	2003	3.87016374663e-06
is a	houseType	1	276	10	36041	1.00529630304e-07
consists of the	houses	17	3	85	24	4.01388888889
consists of a 40-member	houses	2	1	85	2	2.0
composed of a	houses	4	2	85	5	1.6
comprises a	houses	1	1	85	1	1.0
consists of a 38-member	houses	1	1	85	1	1.0
elected in the	houses	1	1	85	1	1.0
first became known as the	houses	1	1	85	1	1.0
has a 38-seat	houses	1	1	85	1	1.0
having been elected to the	houses	1	1	85	1	1.0
is composed of a 50-member	houses	1	1	85	1	1.0
representing tibet in the	houses	1	1	85	1	1.0
was constituted with a 40-member	houses	1	1	85	1	1.0
consists of a	houses	4	3	85	6	0.888888888889
composed of the	houses	2	3	85	4	0.333333333333
consist of a	houses	1	2	85	2	0.25
consists of a 45-member	houses	1	2	85	2	0.25
consists of an 82-seat	houses	1	2	85	2	0.25
consists of the 102-seat	houses	1	2	85	2	0.25
dissolve the	houses	1	2	85	2	0.25
following every	houses	1	2	85	2	0.25
being built from	hqCity	2	1	58	2	2.0
finally reached the town of	hqCity	2	1	58	2	2.0
Limited owned by the	hqCity	1	1	58	1	1.0
acquired the original	hqCity	1	1	58	1	1.0
constructed a line between	hqCity	1	1	58	1	1.0
dominated local politics in	hqCity	1	1	58	1	1.0
extended the line westwards to	hqCity	1	1	58	1	1.0
had run from	hqCity	1	1	58	1	1.0
is a gauge railway located in	hqCity	1	1	58	1	1.0
is a shortline railroad operating from	hqCity	1	1	58	1	1.0
is behind	hqCity	1	1	58	1	1.0
leased the new	hqCity	1	1	58	1	1.0
offered transportation to	hqCity	1	1	58	1	1.0
operates passenger trains from	hqCity	1	1	58	1	1.0
provided transportation from	hqCity	1	1	58	1	1.0
provides rail transportation services between	hqCity	1	1	58	1	1.0
served the town until the	hqCity	1	1	58	1	1.0
started operation from	hqCity	1	1	58	1	1.0
the train ,	hqCity	1	1	58	1	1.0
was reformed as	hqCity	1	1	58	1	1.0
commenced scheduled services between	hubs	2	1	123	2	2.0
opened the new flight to	hubs	2	1	123	2	2.0
added a flight from	hubs	1	1	123	1	1.0
also introduced nonstop service to	hubs	1	1	123	1	1.0
also offers services between	hubs	1	1	123	1	1.0
announced twice daily service to	hubs	1	1	123	1	1.0
became an important airline to	hubs	1	1	123	1	1.0
began a scheduled service between	hubs	1	1	123	1	1.0
began daily flights to	hubs	1	1	123	1	1.0
began flight test at	hubs	1	1	123	1	1.0
began operating the	hubs	1	1	123	1	1.0
briefly operated a	hubs	1	1	123	1	1.0
brought North African technicians to	hubs	1	1	123	1	1.0
commenced flights from	hubs	1	1	123	1	1.0
commenced service to	hubs	1	1	123	1	1.0
commenced twice-weekly non-stop services between	hubs	1	1	123	1	1.0
expanded operations at	hubs	1	1	123	1	1.0
formerly operated flights to	hubs	1	1	123	1	1.0
had a hub at	hubs	1	1	123	1	1.0
had become the second biggest resident operator at	hubs	1	1	123	1	1.0
, who play at the	icehockeyarena	1	2	2	6	0.0833333333333
play at the	icehockeyarena	1	4	2	15	0.0166666666667
wear the	identificationSymbol	1	1	1	1	1.0
is a federation of	ideology	3	1	559	3	3.0
advocates	ideology	2	1	559	2	2.0
is a far-right	ideology	2	1	559	2	2.0
is an armed	ideology	2	1	559	2	2.0
reformer	ideology	2	1	559	2	2.0
, who also support	ideology	1	1	559	1	1.0
, who soon adhered to the	ideology	1	1	559	1	1.0
, who spearheaded	ideology	1	1	559	1	1.0
, who were seen as insufficiently	ideology	1	1	559	1	1.0
Student Command ,	ideology	1	1	559	1	1.0
are a continuation of the	ideology	1	1	559	1	1.0
became famous across the	ideology	1	1	559	1	1.0
campaigned on a	ideology	1	1	559	1	1.0
can not represent the	ideology	1	1	559	1	1.0
cast a long shadow as the largest	ideology	1	1	559	1	1.0
changing from a	ideology	1	1	559	1	1.0
draws inspiration from the broad	ideology	1	1	559	1	1.0
emphasises	ideology	1	1	559	1	1.0
engage in international	ideology	1	1	559	1	1.0
espouses	ideology	1	1	559	1	1.0
is illustrated by	illustrator	2	1	47	2	2.0
are typical of	illustrator	1	1	47	1	1.0
contains images by	illustrator	1	1	47	1	1.0
had been illustrated by	illustrator	1	1	47	1	1.0
is a coffee table book by	illustrator	1	1	47	1	1.0
was compiled by	illustrator	1	1	47	1	1.0
were illustrated by	illustrator	1	1	47	1	1.0
would n't have existed without	illustrator	1	1	47	1	1.0
illustrator	illustrator	2	2	47	3	0.666666666667
Revolution ,	illustrator	1	2	47	2	0.25
is a rather different from	illustrator	1	2	47	2	0.25
is interesting in that	illustrator	1	2	47	2	0.25
is longer than the typical	illustrator	1	2	47	2	0.25
is a picture book by	illustrator	2	3	47	6	0.222222222222
encapsulates	illustrator	1	2	47	3	0.166666666667
is also the first of	illustrator	1	2	47	3	0.166666666667
is a graphic novel by	illustrator	1	2	47	4	0.125
TV series	illustrator	1	3	47	3	0.111111111111
is a manga by	illustrator	1	3	47	4	0.0833333333333
originally written by	illustrator	1	3	47	4	0.0833333333333
eventually conceded the race to	incumbent	1	2	17	2	0.25
nearly defeated Democratic incumbent	incumbent	1	2	17	2	0.25
polled ahead of	incumbent	1	2	17	2	0.25
raised significantly more money than	incumbent	1	2	17	2	0.25
challenged Republican incumbent	incumbent	1	3	17	3	0.111111111111
again lost to	incumbent	1	4	17	4	0.0625
lost to incumbent	incumbent	1	4	17	4	0.0625
has criticized	incumbent	1	5	17	6	0.0333333333333
, who lost to	incumbent	1	6	17	9	0.0185185185185
lost the election to	incumbent	1	5	17	13	0.0153846153846
would challenge	incumbent	1	5	17	15	0.0133333333333
condemned	incumbent	1	9	17	11	0.010101010101
faced	incumbent	1	16	17	53	0.00117924528302
was defeated by	incumbent	2	12	17	540	0.000617283950617
challenged	incumbent	1	21	17	128	0.000372023809524
lost to	incumbent	1	22	17	149	0.000305064063453
is an Indian multinational	industry	3	1	374	3	3.0
is a diversified	industry	2	1	374	2	2.0
is a mobile	industry	2	1	374	2	2.0
is a provider of	industry	4	2	374	5	1.6
is a global	industry	6	3	374	8	1.5
Classic would no longer operate as an	industry	1	1	374	1	1.0
SilverCity	industry	1	1	374	1	1.0
Undertaking is the	industry	1	1	374	1	1.0
Web	industry	1	1	374	1	1.0
acquired Ulm-based	industry	1	1	374	1	1.0
aligns all standardized	industry	1	1	374	1	1.0
also provides Monitored	industry	1	1	374	1	1.0
an Australian-based online	industry	1	1	374	1	1.0
announced a PCIe-based	industry	1	1	374	1	1.0
assumed worldwide	industry	1	1	374	1	1.0
became the largest ICANN-accredited	industry	1	1	374	1	1.0
became the standard for	industry	1	1	374	1	1.0
began the trend of	industry	1	1	374	1	1.0
began working on an experimental	industry	1	1	374	1	1.0
conducted a	industry	1	1	374	1	1.0
is a reservoir on the	inflow	77	3	310	147	13.4444444444
is a lake on the	inflow	11	3	310	22	1.83333333333
is a glacial lake on the	inflow	7	2	310	14	1.75
is fed by the	inflow	12	5	310	18	1.6
also gives access to the	inflow	1	1	310	1	1.0
also has arms of the	inflow	1	1	310	1	1.0
are connected by the	inflow	1	1	310	1	1.0
extends upstream along the	inflow	1	1	310	1	1.0
flowed down the Ancestral	inflow	1	1	310	1	1.0
including water from the	inflow	1	1	310	1	1.0
influences coming from the	inflow	1	1	310	1	1.0
is a 175-acre man-made lake on the	inflow	1	1	310	1	1.0
is a 25-acre man-made lake along the	inflow	1	1	310	1	1.0
is a brackish water lake located on the	inflow	1	1	310	1	1.0
is a former island on the	inflow	1	1	310	1	1.0
is a large hydroelectric complex on the	inflow	1	1	310	1	1.0
is a long reservoir on the	inflow	4	2	310	8	1.0
is a marginal sea of the	inflow	1	1	310	1	1.0
is a partially man-made reservoir between the	inflow	1	1	310	1	1.0
is a reservoir along the	inflow	1	1	310	1	1.0
anticipates	influenced	3	1	914	3	3.0
philosopher	influenced	3	1	914	3	3.0
, who had taught	influenced	2	1	914	2	2.0
, whose tenets	influenced	2	1	914	2	2.0
admirer	influenced	2	1	914	2	2.0
delegated to	influenced	2	1	914	2	2.0
frequently quoted	influenced	2	1	914	2	2.0
had a great influence on	influenced	2	1	914	2	2.0
inspired the work of	influenced	2	1	914	2	2.0
is known today as the	influenced	2	1	914	2	2.0
is mentioned also by	influenced	2	1	914	2	2.0
is related by	influenced	2	1	914	2	2.0
occasionally sent jokes to	influenced	2	1	914	2	2.0
published an illustrated volume of	influenced	2	1	914	2	2.0
scholars	influenced	2	1	914	2	2.0
strongly influenced	influenced	2	1	914	2	2.0
was a major influence on both	influenced	2	1	914	2	2.0
was also an influence on	influenced	2	1	914	2	2.0
was an important influence on	influenced	2	1	914	2	2.0
was forced by	influenced	2	1	914	2	2.0
became close friends with	influencedBy	2	1	484	2	2.0
not present in	influencedBy	2	1	484	2	2.0
saw both	influencedBy	2	1	484	2	2.0
, who first danced professionally in	influencedBy	1	1	484	1	1.0
, who learning from	influencedBy	1	1	484	1	1.0
, who often returned to	influencedBy	1	1	484	1	1.0
, who studied with	influencedBy	1	1	484	1	1.0
, who was a pupil of	influencedBy	1	1	484	1	1.0
acknowledges strong influences from	influencedBy	1	1	484	1	1.0
added the influences of	influencedBy	1	1	484	1	1.0
admired the work of	influencedBy	1	1	484	1	1.0
again shows the influence of	influencedBy	1	1	484	1	1.0
allows seamless use of most back-end	influencedBy	1	1	484	1	1.0
also derived works from	influencedBy	1	1	484	1	1.0
also did	influencedBy	1	1	484	1	1.0
also differs from	influencedBy	1	1	484	1	1.0
also purposefully editorialized	influencedBy	1	1	484	1	1.0
also took some lessons from	influencedBy	1	1	484	1	1.0
are built on	influencedBy	1	1	484	1	1.0
attended a workshop from	influencedBy	1	1	484	1	1.0
was a follower of	influences	8	1	2580	8	8.0
fused	influences	7	1	2580	7	7.0
translated	influences	7	1	2580	7	7.0
had read	influences	4	1	2580	4	4.0
criticises	influences	3	1	2580	3	3.0
first read	influences	3	1	2580	3	3.0
interprets	influences	3	1	2580	3	3.0
stole	influences	3	1	2580	3	3.0
studied mathematics under	influences	3	1	2580	3	3.0
treats	influences	3	1	2580	3	3.0
read	influences	22	6	2580	27	2.98765432099
borrowed from	influences	5	2	2580	6	2.08333333333
rejects	influences	5	2	2580	6	2.08333333333
, who had been a pupil of	influences	2	1	2580	2	2.0
, who was a contemporary of	influences	2	1	2580	2	2.0
accepted elements of	influences	2	1	2580	2	2.0
acknowledges the influence of	influences	2	1	2580	2	2.0
admired the works of	influences	2	1	2580	2	2.0
also argues that	influences	2	1	2580	2	2.0
also criticizes	influences	2	1	2580	2	2.0
are close to the advanced	infraclassis	1	1	5	1	1.0
is an extinct genus of long-necked	infraclassis	1	1	5	1	1.0
is an extinct genus of basal	infraclassis	1	7	5	7	0.0204081632653
is a genus of extinct	infraclassis	1	8	5	13	0.00961538461538
is an extinct genus of	infraclassis	1	16	5	264	0.000236742424242
are probably the sister group to all other	infraordo	1	1	87	1	1.0
are the smallest of the	infraordo	1	1	87	1	1.0
is a carnivorous	infraordo	1	1	87	1	1.0
is a large superfamily in the	infraordo	1	1	87	1	1.0
is a species of pelagic	infraordo	1	1	87	1	1.0
is a taxon of pelagic	infraordo	1	1	87	1	1.0
is an algae-eating species of	infraordo	1	1	87	1	1.0
is the most basal known member of the	infraordo	1	1	87	1	1.0
is the most diverse superfamily of the	infraordo	1	1	87	1	1.0
remains as an	infraordo	1	1	87	1	1.0
is a superfamily of	infraordo	4	4	87	12	0.333333333333
is a taxon of	infraordo	2	3	87	4	0.333333333333
are a superfamily of	infraordo	1	2	87	3	0.166666666667
is a species of small	infraordo	1	3	87	5	0.0666666666667
is a genus of deep-sea	infraordo	1	3	87	6	0.0555555555556
is an extinct genus of	infraordo	12	16	87	264	0.0340909090909
belonged to the	infraordo	3	15	87	59	0.0101694915254
is a genus of	infraordo	21	20	87	2358	0.00935114503817
is a monotypic genus of	infraordo	1	7	87	23	0.00621118012422
is a family of	infraordo	5	19	87	238	0.00552852720035
enters the upper part of the	innervates	1	1	2	1	1.0
pierces the	innervates	1	1	2	1	1.0
taught economics at	institution	2	1	190	2	2.0
accepted a political science professorship at	institution	1	1	190	1	1.0
afterwards was assistant professor at the	institution	1	1	190	1	1.0
became an economics correspondent for the	institution	1	1	190	1	1.0
became assistant professor at	institution	1	1	190	1	1.0
became chief economist of	institution	1	1	190	1	1.0
became the first principal at	institution	1	1	190	1	1.0
directs economic policy studies at	institution	1	1	190	1	1.0
established of	institution	1	1	190	1	1.0
had been the Director of	institution	1	1	190	1	1.0
has been a director of the	institution	1	1	190	1	1.0
has been a senior fellow at the	institution	1	1	190	1	1.0
has been a senior fellow of the	institution	1	1	190	1	1.0
has been an economic advisor at the	institution	1	1	190	1	1.0
has been an economics professor at the	institution	1	1	190	1	1.0
has been teaching economics at the	institution	1	1	190	1	1.0
has been the Director of the	institution	1	1	190	1	1.0
has worked again at	institution	1	1	190	1	1.0
held a chair at the	institution	1	1	190	1	1.0
holds a chair at the	institution	1	1	190	1	1.0
was active within the	institutions	3	1	145	3	3.0
was created a fellow of the	institutions	2	1	145	2	2.0
, who designed most of the	institutions	1	1	145	1	1.0
, who later became president of the	institutions	1	1	145	1	1.0
also conducted classes at the	institutions	1	1	145	1	1.0
also enrolled in the	institutions	1	1	145	1	1.0
also has served the	institutions	1	1	145	1	1.0
attended most of the	institutions	1	1	145	1	1.0
attended the weekly meetings of the	institutions	1	1	145	1	1.0
became a life member of the	institutions	1	1	145	1	1.0
both became President of the	institutions	1	1	145	1	1.0
contributed a very valuable paper to the	institutions	1	1	145	1	1.0
had been elected a first class member of the	institutions	1	1	145	1	1.0
has been named to the	institutions	1	1	145	1	1.0
held a one-day symposium at	institutions	1	1	145	1	1.0
invited each of	institutions	1	1	145	1	1.0
served various posts at the	institutions	1	1	145	1	1.0
still exists as the	institutions	1	1	145	1	1.0
was a cotton buyer at the	institutions	1	1	145	1	1.0
was also active at the	institutions	1	1	145	1	1.0
also plays	instrument	8	2	282	9	3.55555555556
began studying the	instrument	3	2	282	4	1.125
, who has a background as a	instrument	1	1	282	1	1.0
, who later played	instrument	1	1	282	1	1.0
achieved proficiency in	instrument	1	1	282	1	1.0
also briefly played	instrument	1	1	282	1	1.0
also composed for the	instrument	1	1	282	1	1.0
also participated as Special	instrument	1	1	282	1	1.0
also played the 21-string	instrument	1	1	282	1	1.0
also playeded flute ,	instrument	1	1	282	1	1.0
also teaches	instrument	1	1	282	1	1.0
also toured as a	instrument	1	1	282	1	1.0
also utilizes	instrument	1	1	282	1	1.0
also wrote a seminal book on	instrument	1	1	282	1	1.0
appeared playing the	instrument	1	1	282	1	1.0
became a professional	instrument	1	1	282	1	1.0
became acquainted with the famous	instrument	1	1	282	1	1.0
became respected as a top-quality	instrument	1	1	282	1	1.0
began exploring music composition on the	instrument	1	1	282	1	1.0
developed an interest in the	instrument	1	1	282	1	1.0
is characterised by jazzy	instruments	2	1	5	2	2.0
music ,	instruments	1	3	5	3	0.111111111111
culture ,	instruments	1	3	5	5	0.0666666666667
is a part of the	instruments	1	31	5	111	0.000290613193839
is entrusted by	intercommunality	8	1	12	8	8.0
is a component of the metropolitan	intercommunality	1	1	12	1	1.0
belongs to the	intercommunality	1	33	12	270	0.000112233445567
is a member of the	intercommunality	1	79	12	2518	5.0270960477e-06
joined the	intercommunality	1	113	12	4559	1.94111812286e-06
became a consultative member of the	international	1	1	85	1	1.0
did not separate from the	international	1	1	85	1	1.0
had a Secret apparatus of the	international	1	1	85	1	1.0
had been an observer of the	international	1	1	85	1	1.0
had close relations with the	international	1	1	85	1	1.0
has been an observer member of the	international	1	1	85	1	1.0
has member party status at the	international	1	1	85	1	1.0
has membership in the	international	1	1	85	1	1.0
has observer status in the	international	1	1	85	1	1.0
is a full-fledged member of the	international	1	1	85	1	1.0
is a long-term member of	international	1	1	85	1	1.0
is an active participant in the	international	1	1	85	1	1.0
is an observer member of the	international	1	1	85	1	1.0
is the American affiliate of the	international	1	1	85	1	1.0
is the Finnish section of the	international	1	1	85	1	1.0
is the Greek Section of the	international	1	1	85	1	1.0
is the Yemeni regional organization of the	international	1	1	85	1	1.0
is the political arm of the	international	1	1	85	1	1.0
is the political wing of the Libyan	international	1	1	85	1	1.0
is the regional branch of the Damascus-based	international	1	1	85	1	1.0
is a forested island in	islandGroup	2	1	47	2	2.0
Sound surrounded by	islandGroup	1	1	47	1	1.0
are an archipelago in	islandGroup	1	1	47	1	1.0
divides the	islandGroup	1	1	47	1	1.0
have bridge connections to	islandGroup	1	1	47	1	1.0
is a remote skerry in the	islandGroup	1	1	47	1	1.0
is a small island directly south of	islandGroup	1	1	47	1	1.0
is about from the	islandGroup	1	1	47	1	1.0
is an island between the	islandGroup	1	1	47	1	1.0
is an islands of the lower	islandGroup	1	1	47	1	1.0
is an uninhabited island located between	islandGroup	1	1	47	1	1.0
is an uninhabited islet in the	islandGroup	1	1	47	1	1.0
is clearly visible across the	islandGroup	1	1	47	1	1.0
is due north of	islandGroup	1	1	47	1	1.0
is the most easterly of the	islandGroup	1	1	47	1	1.0
lies west of the	islandGroup	1	1	47	1	1.0
is the westernmost of the	islandGroup	2	2	47	3	0.666666666667
is an uninhabited island in the	islandGroup	5	4	47	19	0.328947368421
was once home to	islandGroup	1	2	47	2	0.25
is linked to the	islandGroup	2	4	47	5	0.2
show the current	islands	1	1	11	1	1.0
makes the	islands	1	3	11	3	0.111111111111
contains the	islands	1	4	11	5	0.05
facing	islands	2	10	11	12	0.0333333333333
including the	islands	1	11	11	14	0.00649350649351
was on	islands	1	20	11	41	0.00121951219512
are	islands	2	109	11	338	0.000108571738776
is	islands	2	247	11	5056	3.20299287654e-06
was ridden by	jockey	5	3	7	7	1.19047619048
, who was this time ridden by	jockey	1	1	7	1	1.0
was restrained by	jockey	1	2	7	2	0.25
connected directly to the	join	1	1	41	1	1.0
connected the town directly to the	join	1	1	41	1	1.0
connected the town to the	join	1	1	41	1	1.0
connects the lower	join	1	1	41	1	1.0
gave access to the	join	1	1	41	1	1.0
heading east to the	join	1	1	41	1	1.0
heading north-east for the	join	1	1	41	1	1.0
is a canal branch of the	join	1	1	41	1	1.0
is a derelict branch of the	join	1	1	41	1	1.0
is a short branch of the	join	1	1	41	1	1.0
is a short canal branch from the	join	1	1	41	1	1.0
is the source river for the	join	1	1	41	1	1.0
leave the end of the	join	1	1	41	1	1.0
will connect the	join	1	1	41	1	1.0
would have crossed the	join	1	1	41	1	1.0
connecting the	join	3	3	41	5	0.6
ran from the	join	2	2	41	4	0.5
was a branch of the	join	3	6	41	13	0.115384615385
was amalgamated with the	join	1	3	41	3	0.111111111111
connected with the	join	1	4	41	4	0.0625
judge	judges	116	5	198	125	21.5296
judge ,	judges	12	1	198	12	12.0
judges	judges	10	4	198	14	1.78571428571
ballroom-dance professional	judges	1	1	198	1	1.0
celebrity judges	judges	1	1	198	1	1.0
choreography judge	judges	1	1	198	1	1.0
co-judge	judges	1	1	198	1	1.0
earning a three-chair turn from	judges	1	1	198	1	1.0
head judge	judges	1	1	198	1	1.0
is judged by	judges	1	1	198	1	1.0
mentors ,	judges	1	1	198	1	1.0
was judged on	judges	1	1	198	1	1.0
mentor	judges	2	2	198	3	0.666666666667
mentor ,	judges	2	2	198	3	0.666666666667
participant	judges	2	2	198	4	0.5
could lose ratings after	judges	1	2	198	2	0.25
winning a contract to	judges	1	2	198	2	0.25
coach ,	judges	3	5	198	12	0.15
counterpart	judges	1	3	198	3	0.111111111111
panellist	judges	1	3	198	4	0.0833333333333
leads northeast to	junction	4	1	392	4	4.0
was realigned between	junction	3	1	392	3	3.0
enters the town of	junction	5	2	392	6	2.08333333333
continue into	junction	2	1	392	2	2.0
continue through	junction	2	1	392	2	2.0
continues east as	junction	2	1	392	2	2.0
continues east into	junction	2	1	392	2	2.0
continues north into	junction	2	1	392	2	2.0
continues northward into	junction	2	1	392	2	2.0
entering from	junction	2	1	392	2	2.0
run concurrently through	junction	2	1	392	2	2.0
takes a northeasterly path into	junction	2	1	392	2	2.0
then leaves	junction	2	1	392	2	2.0
was extended northwest from	junction	2	1	392	2	2.0
was realigned from	junction	2	1	392	2	2.0
was realigned north of	junction	2	1	392	2	2.0
was rerouted in	junction	2	1	392	2	2.0
continues east through	junction	4	2	392	5	1.6
continues north to	junction	4	2	392	5	1.6
corner	junction	4	2	392	5	1.6
is a ministry of the	jurisdiction	25	2	475	26	12.0192307692
is the government department of the	jurisdiction	7	1	475	7	7.0
is a government department of the	jurisdiction	6	1	475	6	6.0
is an independent agency of the	jurisdiction	5	1	475	5	5.0
was a department of the	jurisdiction	5	1	475	5	5.0
is the ministry in the	jurisdiction	4	1	475	4	4.0
was a government department of the	jurisdiction	4	1	475	4	4.0
is a provincial government department in	jurisdiction	3	1	475	3	3.0
is a department of the	jurisdiction	13	4	475	16	2.640625
administers	jurisdiction	2	1	475	2	2.0
disclosed that the	jurisdiction	2	1	475	2	2.0
is a ministry in the	jurisdiction	2	1	475	2	2.0
is the State of	jurisdiction	2	1	475	2	2.0
is the department of the	jurisdiction	2	1	475	2	2.0
is the government body in	jurisdiction	2	1	475	2	2.0
is the ministry of the	jurisdiction	2	1	475	2	2.0
is the state education agency of	jurisdiction	2	1	475	2	2.0
is the transport authority for	jurisdiction	2	1	475	2	2.0
was created following the founding of the	jurisdiction	2	1	475	2	2.0
achieves the general policies of	jurisdiction	1	1	475	1	1.0
COO	keyPeople	6	1	799	6	6.0
wrestler	keyPeople	6	1	799	6	6.0
employee	keyPeople	4	1	799	4	4.0
department store founder	keyPeople	3	1	799	3	3.0
chief executive	keyPeople	10	3	799	14	2.38095238095
ever built by	keyPeople	2	1	799	2	2.0
former chairman	keyPeople	2	1	799	2	2.0
still held by	keyPeople	2	1	799	2	2.0
was divested to	keyPeople	2	1	799	2	2.0
vice president	keyPeople	4	2	799	5	1.6
executives	keyPeople	6	2	799	13	1.38461538462
chairman	keyPeople	58	11	799	232	1.31818181818
executive chairman	keyPeople	3	2	799	4	1.125
executive	keyPeople	8	2	799	31	1.03225806452
Animation executives	keyPeople	1	1	799	1	1.0
Boy	keyPeople	1	1	799	1	1.0
CCO	keyPeople	1	1	799	1	1.0
DVD release ,	keyPeople	1	1	799	1	1.0
SKG	keyPeople	1	1	799	1	1.0
Superstar	keyPeople	1	1	799	1	1.0
derived the	knownFor	11	1	2588	11	11.0
formulated	knownFor	6	1	2588	6	6.0
published a basic	knownFor	6	1	2588	6	6.0
discovered the	knownFor	38	6	2588	43	5.59689922481
formulated the	knownFor	12	2	2588	13	5.53846153846
also introduced the	knownFor	5	1	2588	5	5.0
co-invented the	knownFor	5	1	2588	5	5.0
is known for the	knownFor	10	2	2588	11	4.54545454545
, who created the	knownFor	4	1	2588	4	4.0
, who portrays	knownFor	4	1	2588	4	4.0
prime is a	knownFor	4	1	2588	4	4.0
proposed a	knownFor	4	1	2588	4	4.0
was the inventor of the	knownFor	4	1	2588	4	4.0
invented the	knownFor	32	7	2588	39	3.75091575092
, who had leaked the	knownFor	3	1	2588	3	3.0
, who introduced the	knownFor	3	1	2588	3	3.0
co-created the	knownFor	3	1	2588	3	3.0
co-discovered the	knownFor	3	1	2588	3	3.0
devised the	knownFor	3	1	2588	3	3.0
drafted the	knownFor	3	1	2588	3	3.0
